# <u_z u_z> budget
#
# y+          P+           TD+          TCR+(NC)     PD+(NC)      PCR+(NC)     PS+          VD+          VCR+(NC)     D+           balance
 0.96672E+02  0.27163E-01  0.96212E-02  0.00000E+00  0.00000E+00  0.00000E+00 -0.18172E-01  0.52757E-03  0.00000E+00 -0.17751E-01  0.13883E-02
 0.94100E+02  0.28638E-01  0.99216E-02  0.00000E+00  0.00000E+00  0.00000E+00 -0.19084E-01  0.53653E-03  0.00000E+00 -0.18599E-01  0.14129E-02
 0.91550E+02  0.30244E-01  0.10229E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.20056E-01  0.54036E-03  0.00000E+00 -0.19523E-01  0.14345E-02
 0.89025E+02  0.32013E-01  0.10469E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.21082E-01  0.60978E-03  0.00000E+00 -0.20557E-01  0.14529E-02
 0.86523E+02  0.33943E-01  0.10660E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.22166E-01  0.73209E-03  0.00000E+00 -0.21706E-01  0.14641E-02
 0.84047E+02  0.35997E-01  0.10881E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.23315E-01  0.86012E-03  0.00000E+00 -0.22954E-01  0.14698E-02
 0.81597E+02  0.38111E-01  0.11231E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.24529E-01  0.94464E-03  0.00000E+00 -0.24285E-01  0.14723E-02
 0.79173E+02  0.40218E-01  0.11774E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.25797E-01  0.97973E-03  0.00000E+00 -0.25702E-01  0.14723E-02
 0.76776E+02  0.42280E-01  0.12508E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.27098E-01  0.10065E-02  0.00000E+00 -0.27222E-01  0.14748E-02
 0.74408E+02  0.44320E-01  0.13385E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.28410E-01  0.10269E-02  0.00000E+00 -0.28844E-01  0.14789E-02
 0.72069E+02  0.46412E-01  0.14313E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.29716E-01  0.10314E-02  0.00000E+00 -0.30559E-01  0.14809E-02
 0.69759E+02  0.48635E-01  0.15191E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.31019E-01  0.10476E-02  0.00000E+00 -0.32377E-01  0.14774E-02
 0.67480E+02  0.51056E-01  0.15947E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.32329E-01  0.11246E-02  0.00000E+00 -0.34335E-01  0.14633E-02
 0.65232E+02  0.53705E-01  0.16555E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.33653E-01  0.13096E-02  0.00000E+00 -0.36473E-01  0.14440E-02
 0.63016E+02  0.56579E-01  0.17098E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.34995E-01  0.15385E-02  0.00000E+00 -0.38799E-01  0.14208E-02
 0.60833E+02  0.59654E-01  0.17700E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.36365E-01  0.16850E-02  0.00000E+00 -0.41287E-01  0.13880E-02
 0.58684E+02  0.62930E-01  0.18355E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.37777E-01  0.17657E-02  0.00000E+00 -0.43934E-01  0.13392E-02
 0.56569E+02  0.66447E-01  0.18901E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.39233E-01  0.19524E-02  0.00000E+00 -0.46792E-01  0.12751E-02
 0.54489E+02  0.70265E-01  0.19236E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.40711E-01  0.23250E-02  0.00000E+00 -0.49911E-01  0.12035E-02
 0.52446E+02  0.74404E-01  0.19431E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.42186E-01  0.27569E-02  0.00000E+00 -0.53282E-01  0.11241E-02
 0.50438E+02  0.78851E-01  0.19583E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.43636E-01  0.31158E-02  0.00000E+00 -0.56878E-01  0.10365E-02
 0.48469E+02  0.83600E-01  0.19678E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.45051E-01  0.34089E-02  0.00000E+00 -0.60692E-01  0.94344E-03
 0.46537E+02  0.88688E-01  0.19600E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.46415E-01  0.37252E-02  0.00000E+00 -0.64749E-01  0.84826E-03
 0.44644E+02  0.94213E-01  0.19195E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.47712E-01  0.41562E-02  0.00000E+00 -0.69096E-01  0.75642E-03
 0.42790E+02  0.10030E+00  0.18354E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.48925E-01  0.47146E-02  0.00000E+00 -0.73768E-01  0.67677E-03
 0.40977E+02  0.10706E+00  0.17055E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.50041E-01  0.53031E-02  0.00000E+00 -0.78762E-01  0.61142E-03
 0.39204E+02  0.11456E+00  0.15294E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.51043E-01  0.57965E-02  0.00000E+00 -0.84045E-01  0.56244E-03
 0.37472E+02  0.12289E+00  0.13042E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.51915E-01  0.60855E-02  0.00000E+00 -0.89576E-01  0.52506E-03
 0.35781E+02  0.13213E+00  0.10172E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.52648E-01  0.61799E-02  0.00000E+00 -0.95336E-01  0.49943E-03
 0.34133E+02  0.14240E+00  0.64652E-02  0.00000E+00  0.00000E+00  0.00000E+00 -0.53229E-01  0.61858E-02  0.00000E+00 -0.10133E+00  0.48995E-03
 0.32527E+02  0.15384E+00  0.17511E-02  0.00000E+00  0.00000E+00  0.00000E+00 -0.53648E-01  0.61283E-02  0.00000E+00 -0.10757E+00  0.49771E-03
 0.30964E+02  0.16659E+00 -0.40602E-02  0.00000E+00  0.00000E+00  0.00000E+00 -0.53896E-01  0.59261E-02  0.00000E+00 -0.11403E+00  0.52622E-03
 0.29444E+02  0.18077E+00 -0.11011E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.53966E-01  0.54603E-02  0.00000E+00 -0.12068E+00  0.57059E-03
 0.27968E+02  0.19646E+00 -0.19131E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.53858E-01  0.46765E-02  0.00000E+00 -0.12752E+00  0.63024E-03
